"time","station","elasmo","sensor.value","sensor.unit","location","Agency","Species"
2017-02-13 00:39:00,104668,"23154",NA,"","east wells north east","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 00:41:00,104668,"23154",NA,"","east wells north east","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 00:43:00,104668,"23154",NA,"","east wells north east","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 06:26:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 06:28:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 06:31:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 06:33:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 06:35:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 06:37:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 06:39:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 06:41:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 06:43:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 06:45:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 16:36:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 16:39:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 16:41:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 16:43:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 16:46:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 16:48:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 16:51:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 16:53:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 16:55:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 16:57:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 16:59:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 17:00:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 17:02:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 17:05:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 17:06:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 17:08:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 17:17:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 20:31:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 20:34:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 22:11:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 22:14:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 22:16:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 22:23:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 22:59:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 23:01:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 23:03:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 23:04:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 23:06:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-13 23:09:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-14 15:07:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-14 15:10:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-14 15:11:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-14 15:13:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-14 15:15:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-14 15:18:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-14 15:20:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-14 15:22:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-14 15:24:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-15 03:24:00,124084,"23154",NA,"","north rock","BBFSF.Bim","Galeocerdo cuvier"
2017-02-15 03:28:00,124084,"23154",NA,"","north rock","BBFSF.Bim","Galeocerdo cuvier"
2017-02-15 03:30:00,124084,"23154",NA,"","north rock","BBFSF.Bim","Galeocerdo cuvier"
2017-02-15 03:31:00,124095,"23154",NA,"","mini barge west","BBFSF.Bim","Galeocerdo cuvier"
2017-02-15 03:33:00,124095,"23154",NA,"","mini barge west","BBFSF.Bim","Galeocerdo cuvier"
2017-02-15 20:21:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-15 20:23:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-15 20:26:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-15 20:28:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-15 20:53:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-15 20:55:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-15 20:57:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-15 20:59:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-15 21:01:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-15 21:03:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-15 21:06:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-02-16 18:37:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-16 18:39:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-16 18:41:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-16 18:42:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-16 18:45:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-16 18:46:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-16 18:48:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-16 18:50:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-16 18:53:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-16 18:55:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 02:26:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 02:29:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 02:31:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 16:26:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 16:34:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 16:36:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 16:38:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 16:40:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 16:42:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 16:44:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 16:46:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 16:49:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 16:51:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 16:53:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 16:54:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 20:10:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 20:12:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 20:14:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 20:16:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 20:19:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 20:21:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 21:58:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 21:59:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-17 22:01:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 02:00:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 02:01:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 02:13:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 06:46:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 06:48:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 06:52:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 06:54:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 07:01:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 07:04:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 07:09:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 07:11:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 07:13:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 07:15:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 15:30:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 15:36:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 15:38:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 15:40:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 18:26:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 18:28:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 18:30:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 18:31:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 18:33:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 18:35:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 18:37:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 18:39:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 18:42:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 18:44:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 18:47:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 21:48:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 21:53:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 21:57:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 21:59:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-19 22:02:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 02:36:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 02:37:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 02:38:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 02:39:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 02:40:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 02:42:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 02:43:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 02:44:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 02:45:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 02:47:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 02:49:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 02:52:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 02:53:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 02:54:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 02:55:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 03:00:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 03:02:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 03:04:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 03:07:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 03:09:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 03:12:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 03:17:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 03:25:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 03:27:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 03:29:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 03:30:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 03:33:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 03:35:00,124049,"17542",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 04:56:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 04:58:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 04:59:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:01:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:03:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:04:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:06:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:08:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:11:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:13:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:21:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:23:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:25:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:26:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:28:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:29:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:30:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:32:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:33:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:34:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:36:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:38:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:41:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:44:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 05:45:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 06:44:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 10:31:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 10:33:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 10:35:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 10:39:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 10:46:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-21 10:48:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-22 00:24:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-22 00:28:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-22 00:34:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-22 15:35:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-22 15:38:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-22 15:39:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-22 15:42:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-02-24 21:05:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-24 21:08:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-24 21:10:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-24 21:12:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-24 21:14:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-24 21:16:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-24 21:18:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-24 21:20:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-24 21:22:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-24 21:24:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-24 21:26:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-24 21:28:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-25 00:55:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-25 00:57:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-25 17:24:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-25 17:44:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-25 17:46:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-25 17:49:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-25 17:51:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-25 17:53:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-25 18:07:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-02-26 03:34:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-26 03:36:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-02-26 03:37:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-03-01 13:20:00,125906,"16961",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-03-01 13:26:00,125906,"16961",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-03-01 13:28:00,125906,"16961",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-03-01 13:30:00,125906,"16961",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-03-01 13:32:00,125906,"16961",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-03-01 13:33:00,125906,"16961",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-03-01 13:35:00,125906,"16961",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-03-01 13:38:00,125906,"16961",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-03-01 13:41:00,125906,"16961",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-03-01 14:22:00,126406,"16961",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-03-01 14:35:00,126406,"16961",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 04:02:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 04:06:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 04:07:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 04:09:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 04:11:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 04:13:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 04:15:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 04:18:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 04:20:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 04:22:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 04:25:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 04:29:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 05:24:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 05:41:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 08:16:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 08:21:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 08:23:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 22:58:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 23:00:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 23:03:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 23:05:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 23:07:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-02 23:10:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-03 00:19:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-03 00:21:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-03 00:24:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-03 00:28:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-03 06:21:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-03-03 06:23:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-03-04 03:57:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
